datetime,instrument,score,exp_name,rid,real_label,error,abs_error
2026-04-07,SH600000,-1.2099998029688214e-09,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260407_16,4216e1d533bb4f408e31dd00520d8a4e,,,
2026-04-07,SZ300866,-0.019270500225351945,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260407_14,eefeb6319b5f4d9c88f432a9b980e494,,,
2026-04-07,SZ300896,0.054596497022578024,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260407_14,eefeb6319b5f4d9c88f432a9b980e494,,,
2026-04-07,SZ300979,0.04850065328403303,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260407_14,eefeb6319b5f4d9c88f432a9b980e494,,,
2026-04-07,SZ300999,-0.03239412619710979,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260407_14,eefeb6319b5f4d9c88f432a9b980e494,,,
2026-04-07,SZ301236,0.014081152866976802,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260407_14,eefeb6319b5f4d9c88f432a9b980e494,,,
2026-04-07,SZ301269,0.12758252943826712,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260407_14,eefeb6319b5f4d9c88f432a9b980e494,,,
2026-04-07,SZ302132,0.002221827941514336,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260407_14,eefeb6319b5f4d9c88f432a9b980e494,,,
2026-04-07,SH600000,0.018175499513745308,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260407_13,0ed795681f844aeea0d4e72ca3258d67,,,
2026-04-07,SH600009,-0.003648533020168543,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260407_13,0ed795681f844aeea0d4e72ca3258d67,,,
2026-04-07,SH600010,-0.016832217574119568,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260407_13,0ed795681f844aeea0d4e72ca3258d67,,,
2026-04-07,SH600011,-0.08124586194753647,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260407_13,0ed795681f844aeea0d4e72ca3258d67,,,
2026-04-07,SZ300832,-0.013464139405804895,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260407_14,eefeb6319b5f4d9c88f432a9b980e494,,,
2026-04-07,SH600015,0.009440082125365734,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260407_13,0ed795681f844aeea0d4e72ca3258d67,,,
2026-04-07,SH600018,0.02220386266708374,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260407_13,0ed795681f844aeea0d4e72ca3258d67,,,
2026-04-07,SH600019,0.013828218914568424,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260407_13,0ed795681f844aeea0d4e72ca3258d67,,,
2026-04-07,SH600023,-0.00025971970171667635,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260407_13,0ed795681f844aeea0d4e72ca3258d67,,,
2026-04-07,SH600025,-0.043684449046850204,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260407_13,0ed795681f844aeea0d4e72ca3258d67,,,
2026-04-07,SH600026,0.05488751083612442,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260407_13,0ed795681f844aeea0d4e72ca3258d67,,,
2026-04-07,SH600027,-0.06723558157682419,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260407_13,0ed795681f844aeea0d4e72ca3258d67,,,
2026-04-07,SH600028,-0.029008157551288605,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260407_13,0ed795681f844aeea0d4e72ca3258d67,,,
2026-04-07,SH600029,0.02485286258161068,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260407_13,0ed795681f844aeea0d4e72ca3258d67,,,
2026-04-07,SH600030,-0.013652227818965912,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260407_13,0ed795681f844aeea0d4e72ca3258d67,,,
2026-04-07,SH600031,-0.012636474333703518,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260407_13,0ed795681f844aeea0d4e72ca3258d67,,,
2026-04-07,SH600036,0.025273868814110756,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260407_13,0ed795681f844aeea0d4e72ca3258d67,,,
2026-04-07,SH600016,-0.030100028961896896,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260407_13,0ed795681f844aeea0d4e72ca3258d67,,,
2026-04-07,SH600039,-0.004955186974257231,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260407_13,0ed795681f844aeea0d4e72ca3258d67,,,
