datetime,instrument,score,exp_name,rid,real_label,error,abs_error
2026-04-08,SH600000,0.004772758467446642,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260408_16,f7a2c30ab83745afaa4b50a7d1a4e0f8,,,
2026-04-08,SZ300866,-0.0378105622670027,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260408_14,d7c6074fe9334c5fa3790f178d8b36ed,,,
2026-04-08,SZ300896,-0.06119452343802082,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260408_14,d7c6074fe9334c5fa3790f178d8b36ed,,,
2026-04-08,SZ300979,0.029421655695783026,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260408_14,d7c6074fe9334c5fa3790f178d8b36ed,,,
2026-04-08,SZ300999,-0.05428857165143359,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260408_14,d7c6074fe9334c5fa3790f178d8b36ed,,,
2026-04-08,SZ301236,0.009704993723526215,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260408_14,d7c6074fe9334c5fa3790f178d8b36ed,,,
2026-04-08,SZ301269,0.026506964566484957,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260408_14,d7c6074fe9334c5fa3790f178d8b36ed,,,
2026-04-08,SZ302132,-0.034080445595920154,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260408_14,d7c6074fe9334c5fa3790f178d8b36ed,,,
2026-04-08,SH600000,0.03009878844022751,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260408_13,db69e2c872d444f18b58478652f44874,,,
2026-04-08,SH600009,0.011086095124483109,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260408_13,db69e2c872d444f18b58478652f44874,,,
2026-04-08,SH600010,-0.005063159391283989,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260408_13,db69e2c872d444f18b58478652f44874,,,
2026-04-08,SH600011,-0.030496807768940926,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260408_13,db69e2c872d444f18b58478652f44874,,,
2026-04-08,SZ300832,-0.07291781092198621,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260408_14,d7c6074fe9334c5fa3790f178d8b36ed,,,
2026-04-08,SH600015,0.02156548574566841,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260408_13,db69e2c872d444f18b58478652f44874,,,
2026-04-08,SH600018,0.023539116606116295,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260408_13,db69e2c872d444f18b58478652f44874,,,
2026-04-08,SH600019,0.020462533459067345,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260408_13,db69e2c872d444f18b58478652f44874,,,
2026-04-08,SH600023,0.016624148935079575,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260408_13,db69e2c872d444f18b58478652f44874,,,
2026-04-08,SH600025,-0.03855397552251816,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260408_13,db69e2c872d444f18b58478652f44874,,,
2026-04-08,SH600026,-0.12740492820739746,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260408_13,db69e2c872d444f18b58478652f44874,,,
2026-04-08,SH600027,-0.04665325954556465,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260408_13,db69e2c872d444f18b58478652f44874,,,
2026-04-08,SH600028,0.018690001219511032,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260408_13,db69e2c872d444f18b58478652f44874,,,
2026-04-08,SH600029,0.007471578661352396,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260408_13,db69e2c872d444f18b58478652f44874,,,
2026-04-08,SH600030,0.003128477605059743,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260408_13,db69e2c872d444f18b58478652f44874,,,
2026-04-08,SH600031,-0.029536796733736992,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260408_13,db69e2c872d444f18b58478652f44874,,,
2026-04-08,SH600036,0.031891826540231705,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260408_13,db69e2c872d444f18b58478652f44874,,,
2026-04-08,SH600016,-0.00018432529759593308,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260408_13,db69e2c872d444f18b58478652f44874,,,
2026-04-08,SH600039,-0.02137267030775547,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260408_13,db69e2c872d444f18b58478652f44874,,,
2026-04-08,SZ300803,-0.08077483981077692,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260408_14,d7c6074fe9334c5fa3790f178d8b36ed,,,
2026-04-08,SZ300760,-0.102910972444641,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260408_14,d7c6074fe9334c5fa3790f178d8b36ed,,,
2026-04-08,SZ300014,-0.1331136754550752,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260408_14,d7c6074fe9334c5fa3790f178d8b36ed,,,
2026-04-08,SZ300015,-0.039898491823713744,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260408_14,d7c6074fe9334c5fa3790f178d8b36ed,,,
