,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,SH600845,0.0648813182086087,1.0,-0.03859353,0.10347484886351592,0.10347484886351592,SH600845,宝信软件,2026-05-22,35.726963,35.420418
1,SH600674,0.0555629445165229,1.0,0.010694385,0.04486855994163276,0.04486855994163276,SH600674,川投能源,2026-05-22,66.84658,67.74051
2,SH600795,0.0336566166535273,1.0,-0.0040239096,0.03768052622231392,0.03768052622231392,SH600795,国电电力,2026-05-22,39.065834,39.144455
3,SZ001965,0.0293963225880797,1.0,0.009672642,0.019723680833929308,0.019723680833929308,,,2026-05-22,0.1367903,0.13875839
4,SH601006,0.0287954292991107,1.0,-0.016973138,0.045768567154640484,0.045768567154640484,SH601006,大秦铁路,2026-05-22,1.2264981,1.2329977
5,SZ002241,0.0242984070855134,1.0,0.07100928,-0.04671087121191092,0.04671087121191092,,,2026-05-22,15.13465,16.32812
6,SH600018,0.0242138411422224,1.0,0.0,0.0242138411422224,0.0242138411422224,SH600018,上港集团,2026-05-22,1.0112166,1.0171883
7,SH600104,0.0241089035753839,1.0,-0.005642712,0.029751615691625356,0.029751615691625356,SH600104,上汽集团,2026-05-22,7.628856,7.691263
8,SH601766,0.0202906267231613,0.5,0.007108927,0.013181699950090012,0.013181699950090012,SH601766,中国中车,2026-05-22,1.0390208,1.0519915
9,SH600011,0.0131958232743535,1.0,0.006842375,0.006353448472717758,0.006353448472717758,SH600011,华能国际,2026-05-22,1.1218805,1.1372353
10,SH601633,0.0120835294105906,0.5,-0.007306576,0.019390105185737083,0.019390105185737083,SH601633,长城汽车,2026-05-22,1.9735826,2.0098636
11,SZ002422,0.0086623424176499,0.5,0.025323391,-0.01666104854304346,0.01666104854304346,,,2026-05-22,0.22989917,0.2401378
12,SH603392,0.007696065270078,0.5,-0.02661705,0.03431311544097644,0.03431311544097644,SH603392,万泰生物,2026-05-22,1.8602163,1.8595628
13,SH603195,0.0066528248157443,1.0,-0.027555585,0.03420840972327604,0.03420840972327604,SH603195,公牛集团,2026-05-22,0.06817067,0.06880877
14,SZ002074,0.0065637043934926,0.5,-0.008701801,0.015265505693541428,0.015265505693541428,,,2026-05-22,3.292181,3.3120444
15,SH601225,0.0049826440147314,0.5,0.0026441813,0.002338462763205521,0.002338462763205521,SH601225,陕西煤业,2026-05-22,3.4990306,3.5585582
16,SZ002236,0.0011792820496624,0.5,0.0028153658,-0.0016360837416584007,0.0016360837416584007,,,2026-05-22,24.081434,24.80527
