,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,SZ300394,0.3688617357337096,1.0,0.013020754,0.355840981873236,0.355840981873236,,,2026-03-18,31.900288,34.866753
1,SH600188,0.3314597703824031,1.0,0.019396067,0.3120637037167537,0.3120637037167537,SH600188,兖矿能源,2026-03-18,35.755905,36.779533
2,SH601898,0.2353445532810852,1.0,0.0011086464,0.23423590688826293,0.23423590688826293,SH601898,中煤能源,2026-03-18,0.08042783,0.081473835
3,SZ002001,0.2269316713660337,1.0,-0.0014578104,0.2283894817679502,0.2283894817679502,,,2026-03-18,119.904945,122.94625
4,SH600522,0.2244686307626318,1.0,-0.007733643,0.23220227381759395,0.23220227381759395,SH600522,中天科技,2026-03-18,14.309585,14.828581
5,SH601877,0.2132268319046361,1.0,0.02242279,0.19080404137729234,0.19080404137729234,SH601877,正泰电器,2026-03-18,0.1655505,0.17437483
6,SH600482,0.1762889994794865,1.0,0.0065267086,0.16976229087658123,0.16976229087658123,SH600482,中国动力,2026-03-18,6.694558,6.8406005
7,SH600362,0.1737547786490629,1.0,-0.014744699,0.18849947765037517,0.18849947765037517,SH600362,江西铜业,2026-03-18,7.1698084,7.2990117
8,SH603993,0.143631862700769,1.0,-0.016879559,0.16051142126400142,0.16051142126400142,SH603993,洛阳钼业,2026-03-18,2.6123588,2.67343
9,SH600029,0.117732765177781,1.0,-0.007077813,0.12481057832627954,0.12481057832627954,SH600029,南方航空,2026-03-18,1.1182863,1.1370914
10,SH688223,0.1087380565110429,1.0,0.054886222,0.05385183462536175,0.05385183462536175,SH688223,晶科能源,2026-03-18,0.0694383,0.077741295
11,SH603799,0.096844936909935,1.0,0.015905976,0.0809389606144638,0.0809389606144638,SH603799,华友钴业,2026-03-18,7.83967,8.198653
12,SH600115,0.0897101989486302,0.6666666666666666,-0.01797384,0.10768403918529401,0.10768403918529401,SH600115,中国东航,2026-03-18,0.5334804,0.5493931
13,SH601111,0.0895321021269808,1.0,-0.010230184,0.0997622857283602,0.0997622857283602,SH601111,中国国航,2026-03-18,1.142028,1.1571205
