,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,SZ002709,0.50866985,1.0,-0.08625913,0.594928976663208,0.594928976663208,,,2026-05-21,31.522556,31.316395
1,SZ000157,0.4337279,1.0,0.024649978,0.409077922315979,0.409077922315979,,,2026-05-21,108.37228,111.33976
2,SH600176,0.37324327,1.0,0.027908921,0.34533434875823976,0.34533434875823976,SH600176,中国巨石,2026-05-21,355.05148,365.70407
3,SZ300347,0.36596832,1.0,-0.0004785061,0.36644682608825685,0.36644682608825685,,,2026-05-21,2.7906518,2.8044665
4,SZ300274,0.34265694,1.0,0.016596675,0.3260602650808716,0.3260602650808716,,,2026-05-21,13.29593,13.82294
5,SZ002463,0.32035115,1.0,0.07425463,0.2460965180038452,0.2460965180038452,,,2026-05-21,2.9559207,3.2085865
6,SZ000807,0.31960854,1.0,-0.0406304,0.36023894018081665,0.36023894018081665,,,2026-05-21,44.940014,45.437397
7,SZ002916,0.31290403,1.0,0.05744803,0.25545600048187256,0.25545600048187256,,,2026-05-21,2.7243178,2.9509795
8,SZ000625,0.31205004,1.0,-0.0070927143,0.31914275430969236,0.31914275430969236,,,2026-05-21,64.26561,64.267715
9,SZ002466,0.28657526,1.0,0.0022519827,0.2843232773110962,0.2843232773110962,,,2026-05-21,0.6822895,0.6982862
10,SH600150,0.26886955,1.0,-0.013034344,0.28190389371948243,0.28190389371948243,SH600150,中国船舶,2026-05-21,8.630594,8.751722
11,SH688111,0.24994935,1.0,0.013388634,0.23656071627197264,0.23656071627197264,SH688111,金山办公,2026-05-21,0.015623239,0.016032556
12,SZ000725,0.24363388,1.0,0.021428585,0.22220529494750976,0.22220529494750976,,,2026-05-21,0.29304904,0.30504158
13,SZ300782,0.24112947,1.0,-0.01825589,0.259385359415741,0.259385359415741,,,2026-05-21,1.3440616,1.3589182
14,SZ000002,0.22917815,1.0,0.008668661,0.2205094888824463,0.2205094888824463,,,2026-05-21,14.86308,15.120767
15,SH688169,0.22637385,1.0,-0.013709724,0.24008357394943236,0.24008357394943236,SH688169,石头科技,2026-05-21,0.008079044,0.008072209
16,SH600741,0.22516134,1.0,-0.0046982765,0.22985961651977538,0.22985961651977538,SH600741,华域汽车,2026-05-21,21.885542,22.000978
