,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,SH605117,0.216704371978759,1.0,0.010223269,0.20648110251617355,0.20648110251617355,SH605117,德业股份,2026-03-27,1.7480143,1.8386959
1,SZ002384,0.164949324307003,1.0,-0.016189814,0.1811391379208946,0.1811391379208946,,,2026-03-27,1.2473525,1.2711134
2,SH600989,0.1408746843939012,1.0,-0.036050975,0.17692565971662458,0.17692565971662458,SH600989,宝丰能源,2026-03-27,0.16826022,0.17164487
3,SH600183,0.1177370972886569,1.0,-0.016887188,0.13462428524642056,0.13462428524642056,SH600183,生益科技,2026-03-27,53.122215,53.603306
4,SH600026,0.1170592480005551,1.0,-0.026641726,0.14370097449439057,0.14370097449439057,SH600026,中远海能,2026-03-27,4.1097007,4.198002
5,SZ002460,0.1014909527304701,1.0,-0.022084773,0.1235757253172926,0.1235757253172926,,,2026-03-27,4.569239,4.6176853
6,SH600015,0.0959231663340605,1.0,0.016595602,0.07932756429853804,0.07932756429853804,SH600015,华夏银行,2026-03-27,5.4016986,5.573474
7,SH601939,0.0868930345894266,1.0,0.014755487,0.07213754714741,0.07213754714741,SH601939,建设银行,2026-03-27,0.8112097,0.8257663
8,SH688082,0.0824688171534128,1.0,-0.020023227,0.10249204389138887,0.10249204389138887,SH688082,盛美上海,2026-03-27,0.008862312,0.009064275
9,SH601766,0.080640516966379,1.0,0.03914988,0.04149063655713828,0.04149063655713828,SH601766,中国中车,2026-03-27,1.1007965,1.1635215
10,SZ300408,0.0802965193526703,0.5,-0.023093939,0.10339045818018495,0.10339045818018495,,,2026-03-27,0.5939306,0.60141
11,SH601872,0.0791605966223051,1.0,-0.03944707,0.11860766579039592,0.11860766579039592,SH601872,招商轮船,2026-03-27,1.2730597,1.2981931
12,SH600893,0.0779944484551967,1.0,-0.011472464,0.08946691206298478,0.08946691206298478,SH600893,航发动力,2026-03-27,6.277648,6.417684
13,SH601169,0.077812104347918,1.0,0.007421136,0.07039096844551322,0.07039096844551322,SH601169,北京银行,2026-03-27,0.25813335,0.26149306
14,SZ002466,0.0752097448627269,0.5,-0.030761182,0.10597092717092392,0.10597092717092392,,,2026-03-27,0.5871154,0.5865862
15,SH601988,0.0740393581820233,1.0,0.035494804,0.03854455379969908,0.03854455379969908,SH601988,中国银行,2026-03-27,2.6352012,2.7479196
16,SZ000425,0.0738749338919452,1.0,0.015111446,0.05876348751132997,0.05876348751132997,,,2026-03-27,34.35667,35.568035
17,SH601818,0.0723996904220895,1.0,-0.022058785,0.09445847538378994,0.09445847538378994,SH601818,光大银行,2026-03-27,1.0524024,1.0508602
18,SH688008,0.0719537574505605,0.5,-0.05094087,0.122894628689269,0.122894628689269,SH688008,澜起科技,2026-03-27,0.02497835,0.024598243
19,SH601225,0.0712744507272719,0.5,-0.0257923,0.09706675142841326,0.09706675142841326,SH601225,陕西煤业,2026-03-27,3.8485694,3.875677
20,SH601916,0.0705177115683653,1.0,-0.030373871,0.10089158289481183,0.10089158289481183,SH601916,浙商银行,2026-03-27,0.24000278,0.23783691
21,SH601628,0.0704705102562512,1.0,-0.009321153,0.07979166342016111,0.07979166342016111,SH601628,中国人寿,2026-03-27,0.043810297,0.04451033
22,SH600900,0.066508729949464,1.0,-0.003692925,0.07020165492581287,0.07020165492581287,SH600900,长江电力,2026-03-27,10.215132,10.286472
23,SZ000977,0.0659906184232041,0.5,-0.010910571,0.07690118904469458,0.07690118904469458,,,2026-03-27,2.8494966,2.9024067
24,SH600104,0.0641303650932542,1.0,0.014577508,0.04955285712053692,0.04955285712053692,SH600104,上汽集团,2026-03-27,8.897464,9.150675
25,SH601898,0.0614720197727851,0.5,-0.039785743,0.10125776253248969,0.10125776253248969,SH601898,中煤能源,2026-03-27,0.07769195,0.078275934
26,SH688111,0.0614539819221546,1.0,-0.013647318,0.07510129980850713,0.07510129980850713,SH688111,金山办公,2026-03-27,0.015280524,0.015506825
27,SZ002028,0.0611433327309888,0.5,-0.019606233,0.08074956537411623,0.08074956537411623,,,2026-03-27,136.72403,138.045
28,SH601633,0.0601044438541226,1.0,0.015748978,0.04435546619298979,0.04435546619298979,SH601633,长城汽车,2026-03-27,2.2801027,2.348553
29,SH600031,0.060084519784185,1.0,0.01854384,0.04154068032953412,0.04154068032953412,SH600031,三一重工,2026-03-27,119.674484,125.57155
30,SH601328,0.0579919609050956,1.0,0.004221678,0.05377028312494423,0.05377028312494423,SH601328,交通银行,2026-03-27,0.28144273,0.28785607
31,SH600011,0.0579049125315108,1.0,-0.019535363,0.0774402752520003,0.0774402752520003,SH600011,华能国际,2026-03-27,1.0771549,1.0817071
32,SZ300433,0.0574031411793106,0.5,-0.011296868,0.06870000950359038,0.06870000950359038,,,2026-03-27,0.95057756,0.9710878
33,SH600674,0.0573625929607364,1.0,-0.015225768,0.07258836105003083,0.07258836105003083,SH600674,川投能源,2026-03-27,67.51989,68.009155
34,SZ002625,0.0571379472489314,0.5,-0.018913686,0.07605163352441358,0.07605163352441358,,,2026-03-27,4.8116155,4.869448
35,SH601166,0.0564851777561198,1.0,0.006977558,0.049507619620133475,0.049507619620133475,SH601166,兴业银行,2026-03-27,1.2902769,1.3089737
36,SH603993,0.056417594996484,1.0,-0.0160411,0.072458695021661,0.072458695021661,SH603993,洛阳钼业,2026-03-27,2.5506766,2.6034808
37,SH601077,0.055102660550132,1.0,0.004902005,0.050200655354514324,0.050200655354514324,SH601077,渝农商行,2026-03-27,0.16976929,0.17167404
38,SH601398,0.0536445837720018,1.0,0.0089946985,0.0446498852475267,0.0446498852475267,SH601398,工商银行,2026-03-27,4.3861156,4.4534163
39,SH600150,0.0531055926013446,1.0,0.009459615,0.043645977847621455,0.043645977847621455,SH600150,中国船舶,2026-03-27,6.8660808,7.085872
40,SH600025,0.052260421241774,1.0,-0.018488765,0.07074918600465241,0.07074918600465241,SH600025,华能水电,2026-03-27,1.5740198,1.5890919
41,SH600919,0.0518523925807653,1.0,0.010508776,0.04134361686970573,0.04134361686970573,SH600919,江苏银行,2026-03-27,0.37084776,0.3776148
42,SH600000,0.0510055939764989,1.0,0.017036915,0.033968679151059444,0.033968679151059444,SH600000,浦发银行,2026-03-27,4.2159553,4.3301315
43,SH600036,0.0509648476403493,1.0,-0.0040243864,0.054989234046294126,0.054989234046294126,SH600036,招商银行,2026-03-27,14.601073,14.694366
44,SH601816,0.050746971900845,1.0,-0.0018281937,0.05257516556539578,0.05257516556539578,SH601816,京沪高铁,2026-03-27,0.12876248,0.13083205
45,SH600362,0.0498728416965108,1.0,-0.017881632,0.06775447354770708,0.06775447354770708,SH600362,江西铜业,2026-03-27,6.873478,6.9541936
46,SH600482,0.0489917668290947,1.0,-0.013198197,0.06218996371706467,0.06218996371706467,SH600482,中国动力,2026-03-27,6.897441,7.1846404
47,SH601088,0.0482947442049055,0.5,-0.022429883,0.07072462768497753,0.07072462768497753,SH601088,中国神华,2026-03-27,0.071788356,0.07233577
48,SH600547,0.0471197024600453,1.0,-0.010810792,0.057930494906181774,0.057930494906181774,SH600547,山东黄金,2026-03-27,178.5895,182.14561
49,SZ000938,0.0470645584900624,0.5,0.003216505,0.04384805343940322,0.04384805343940322,,,2026-03-27,0.34092188,0.35327938
50,SH600016,0.0468382894602934,1.0,-0.015570819,0.06240910883819257,0.06240910883819257,SH600016,民生银行,2026-03-27,15.052416,15.131027
51,SH600018,0.0460012303363324,1.0,0.0,0.0460012303363324,0.0460012303363324,SH600018,上港集团,2026-03-27,1.013935,1.0258871
52,SH600115,0.0456315253727739,1.0,-0.02321726,0.06884878621032883,0.06884878621032883,SH600115,中国东航,2026-03-27,0.5250487,0.5344544
53,SZ300502,0.0452339214627371,1.0,-0.033900976,0.07913489764376738,0.07913489764376738,,,2026-03-27,68.40294,67.82408
54,SZ002938,0.0452061252945476,0.5,0.03003776,0.015168364559989496,0.015168364559989496,,,2026-03-27,0.12515114,0.13481967
55,SH600795,0.0451444608507952,1.0,-0.012244284,0.05738874500377982,0.05738874500377982,SH600795,国电电力,2026-03-27,38.51567,38.672928
56,SZ000338,0.0440422447953844,1.0,-0.0077860355,0.051828280333104125,0.051828280333104125,,,2026-03-27,3.185826,3.2288036
57,SH601658,0.0434880479503005,0.5,0.0101156235,0.033372424476179406,0.033372424476179406,SH601658,邮储银行,2026-03-27,0.29951787,0.3049892
58,SH600600,0.043184537634965,1.0,-0.005099833,0.048284370646592197,0.048284370646592197,SH600600,青岛啤酒,2026-03-27,2.693183,2.7263556
59,SH601012,0.0427573913722062,0.5,-0.023398876,0.06615626756239175,0.06615626756239175,SH601012,隆基绿能,2026-03-27,17.917494,17.97685
60,SZ002142,0.0424180928406515,1.0,0.011039257,0.03137883579109095,0.03137883579109095,,,2026-03-27,0.37404686,0.3847901
61,SH601838,0.0422861804917792,1.0,0.0020635128,0.04022266768965518,0.04022266768965518,SH601838,成都银行,2026-03-27,0.33896905,0.34235105
62,SZ000651,0.0400981636191319,0.5,0.004515648,0.035582515730948304,0.035582515730948304,,,2026-03-27,468.2541,477.2091
63,SH601825,0.0399096050016494,1.0,0.014273763,0.025635842298707502,0.025635842298707502,SH601825,沪农商行,2026-03-27,0.13796839,0.14067763
64,SH600938,0.0392876192469414,0.5,-0.026822805,0.0661104246516045,0.0661104246516045,SH600938,中国海油,2026-03-27,0.35858947,0.36159942
65,SH601868,0.0390107355136048,0.5,-0.04088044,0.07989117717925422,0.07989117717925422,SH601868,中国能建,2026-03-27,0.4427738,0.4431808
66,SZ001965,0.0366759250247516,1.0,-0.008308172,0.04498409725070375,0.04498409725070375,,,2026-03-27,0.13475272,0.13630806
67,SH600875,0.0354379535985211,1.0,-0.02067548,0.056113433964274276,0.056113433964274276,SH600875,东方电气,2026-03-27,7.110602,7.2715397
68,SZ002001,0.0354368589704174,1.0,-0.04027891,0.07571577056099357,0.07571577056099357,,,2026-03-27,125.848114,125.77789
69,SH601100,0.0347797828384942,0.5,-0.008788884,0.043568666524559874,0.043568666524559874,SH601100,恒立液压,2026-03-27,2.184503,2.2480533
70,SZ000001,0.0334796581792973,0.5,0.008187771,0.025291887335791442,0.025291887335791442,,,2026-03-27,1.2680236,1.289942
71,SH601229,0.0325927853742918,1.0,-0.0010726452,0.03366543056166973,0.03366543056166973,SH601229,上海银行,2026-03-27,0.21405852,0.2157569
72,SH601668,0.0308267577762354,0.5,0.008474588,0.02235216938207036,0.02235216938207036,SH601668,中国建筑,2026-03-27,0.657024,0.6681646
73,SZ000786,0.0304802398156293,0.5,0.002319932,0.028160307831681546,0.028160307831681546,,,2026-03-27,20.463486,20.98313
74,SZ000858,0.0299801350703593,1.0,-0.0018336177,0.03181375275758464,0.03181375275758464,,,2026-03-27,19.80326,20.251276
75,SH601319,0.0298225813429942,0.5,-0.011428595,0.0412511759322276,0.0412511759322276,SH601319,中国人保,2026-03-27,0.45023432,0.4570817
76,SH601009,0.0286961541819383,1.0,0.007982135,0.020714019362907538,0.020714019362907538,SH601009,南京银行,2026-03-27,1.5859654,1.6126878
77,SZ301236,0.0286873673904534,0.5,-0.016267717,0.044955084275066434,0.044955084275066434,,,2026-03-27,0.05376633,0.054253086
78,SH688506,0.0283648079459131,0.5,0.0028499365,0.025514871460622573,0.025514871460622573,SH688506,百利天恒,2026-03-27,0.26986888,0.28134665
79,SZ002050,0.0276393546865581,0.5,-0.011612833,0.03925218723279223,0.03925218723279223,,,2026-03-27,145.17825,147.64326
80,SZ300476,0.0262310766115463,0.5,-0.024412692,0.050643768204716465,0.050643768204716465,,,2026-03-27,12.208666,12.385101
81,SH600887,0.0260081366079086,0.5,-0.0018950701,0.02790320668389737,0.02790320668389737,SH600887,伊利股份,2026-03-27,75.582886,76.5275
82,SH600219,0.0258824326835616,0.5,-0.055425584,0.08130801699981527,0.08130801699981527,SH600219,南山铝业,2026-03-27,3.3770278,3.4241807
83,SZ000895,0.0256063121083089,0.5,-0.00070798397,0.02631429607895099,0.02631429607895099,,,2026-03-27,65.83379,66.36601
84,SZ000617,0.0253651755305689,0.5,-0.0009824038,0.02634757928575689,0.02634757928575689,,,2026-03-27,5.879463,6.075217
85,SH601336,0.0246832348253732,0.5,-0.0064398646,0.031123099460840728,0.031123099460840728,SH601336,新华保险,2026-03-27,0.15633176,0.15941755
86,SZ002493,0.0226449022467649,1.0,-0.0041421056,0.026787007826141122,0.026787007826141122,,,2026-03-27,0.7355948,0.7526985
87,SH603986,0.0207449798459635,0.5,-0.069383085,0.09012806461998084,0.09012806461998084,SH603986,兆易创新,2026-03-27,7.2766585,7.1670594
88,SH600522,0.020736607898369,0.5,0.03792417,-0.01718756259571059,0.01718756259571059,SH600522,中天科技,2026-03-27,16.017006,17.182121
