,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,SH605117,0.2158478992129078,1.0,-0.03361678,0.24946468044764902,0.24946468044764902,SH605117,德业股份,2026-03-30,1.7658895,1.820045
1,SZ002493,0.1706700936925856,1.0,0.027462244,0.14320784965877212,0.14320784965877212,,,2026-03-30,0.73255324,0.7703453
2,SH600989,0.1427671330643677,1.0,-0.010644436,0.15341156894693606,0.15341156894693606,SH600989,宝丰能源,2026-03-30,0.16221136,0.16456349
3,SH600188,0.1388980244419214,0.5,-0.017559826,0.15645785081597535,0.15645785081597535,SH600188,兖矿能源,2026-03-30,33.490154,34.04478
4,SH600026,0.1378361265542447,1.0,0.07515013,0.06268599437498446,0.06268599437498446,SH600026,中远海能,2026-03-30,3.9998286,4.3919473
5,SH600115,0.1354121552036112,1.0,0.06960952,0.06580263238409215,0.06580263238409215,SH600115,中国东航,2026-03-30,0.5127384,0.5563927
6,SH600362,0.1334336220994611,1.0,0.036032557,0.09740106461197331,0.09740106461197331,SH600362,江西铜业,2026-03-30,6.75012,7.099993
7,SH603993,0.1226020593503617,0.5,0.06346941,0.059132649407734744,0.059132649407734744,SH603993,洛阳钼业,2026-03-30,2.50982,2.6879191
8,SZ301236,0.1210323194663321,1.0,0.03661704,0.08441527883217682,0.08441527883217682,,,2026-03-30,0.052891385,0.05515948
9,SH601898,0.1079259321788474,0.5,0.003585577,0.104340355167739,0.104340355167739,SH601898,中煤能源,2026-03-30,0.074589804,0.07633926
10,SH601111,0.099216708482977,0.5,0.045395613,0.0538210957663022,0.0538210957663022,SH601111,中国国航,2026-03-30,1.1266205,1.182029
11,SH600031,0.0974500675822351,0.5,0.056189775,0.04126029211531615,0.04126029211531615,SH600031,三一重工,2026-03-30,121.893196,128.93242
12,SH601058,0.089198214279419,0.5,0.07147825,0.01771996663690191,0.01771996663690191,SH601058,赛轮轮胎,2026-03-30,4.001885,4.3190036
13,SH603260,0.0891868028123071,0.5,0.0130877495,0.07609905333110593,0.07609905333110593,SH603260,合盛硅业,2026-03-30,0.11981009,0.12188014
14,SZ002916,0.0871956874524047,0.5,0.052348018,0.03484766975983879,0.03484766975983879,,,2026-03-30,1.5809137,1.668719
15,SH601077,0.0850221914786877,1.0,0.0019512177,0.08307097382732051,0.08307097382732051,SH601077,渝农商行,2026-03-30,0.17046507,0.17282496
16,SH601916,0.0849775019101637,1.0,-0.002409637,0.08738713888449842,0.08738713888449842,SH601916,浙商银行,2026-03-30,0.23241392,0.23517337
17,SH603893,0.0849209089421634,0.5,0.0050913095,0.07982959939473909,0.07982959939473909,SH603893,瑞芯微,2026-03-30,0.834627,0.85650456
18,SH601169,0.0790745420705645,1.0,-0.003683269,0.08275781109445976,0.08275781109445976,SH601169,北京银行,2026-03-30,0.260077,0.260993
19,SZ300316,0.0785331172042639,1.0,0.03015256,0.04838055792386839,0.04838055792386839,,,2026-03-30,3.150916,3.3631582
20,SZ000001,0.0763224252801452,1.0,0.006317377,0.0700050481896911,0.0700050481896911,,,2026-03-30,1.2784041,1.29571
21,SZ002384,0.0758576779453752,1.0,0.05517745,0.020680227765321482,0.020680227765321482,,,2026-03-30,1.227159,1.3008084
22,SH601818,0.0731707634863614,1.0,-0.0030075312,0.07617829465243806,0.07617829465243806,SH601818,光大银行,2026-03-30,1.0284332,1.038269
23,SH601838,0.0729157089545969,1.0,0.0012356043,0.07168010466840305,0.07168010466840305,SH601838,成都银行,2026-03-30,0.33957416,0.34219873
24,SZ301269,0.0726826628922063,0.5,0.024923325,0.047759338307245366,0.047759338307245366,,,2026-03-30,0.014538905,0.014944596
25,SH601021,0.0724795374865937,1.0,0.033180594,0.039298943042318804,0.039298943042318804,SH601021,春秋航空,2026-03-30,0.30554822,0.317095
26,SH600875,0.0718690482016414,0.5,0.09210193,-0.020232883370319046,0.020232883370319046,SH600875,东方电气,2026-03-30,6.963592,7.6602135
27,SZ000425,0.0715565594539229,0.5,0.043643355,0.027913204084355034,0.027913204084355034,,,2026-03-30,34.87605,36.50169
28,SH601088,0.0706073957380952,1.0,-0.0027884245,0.07339582022997752,0.07339582022997752,SH601088,中国神华,2026-03-30,0.070174254,0.07126892
29,SH600600,0.0693338708178669,1.0,0.023197174,0.04613669674560128,0.04613669674560128,SH600600,青岛啤酒,2026-03-30,2.6795735,2.741515
30,SZ300750,0.0691110366348007,1.0,0.009986758,0.059124278402684,0.059124278402684,,,2026-03-30,1.1293077,1.1522858
31,SH600104,0.0690656124741389,1.0,0.01579237,0.053273242631609596,0.053273242631609596,SH600104,上汽集团,2026-03-30,9.026933,9.182119
32,SH601658,0.068949442898053,1.0,-0.0042918324,0.07324127534510501,0.07324127534510501,SH601658,邮储银行,2026-03-30,0.3026295,0.3053379
33,SH688981,0.0661870002720578,0.5,0.02424252,0.04194447993972138,0.04194447993972138,SH688981,中芯国际,2026-03-30,0.013678554,0.014063969
34,SH601816,0.0661397461535389,1.0,0.003663063,0.0624766831042225,0.0624766831042225,SH601816,京沪高铁,2026-03-30,0.12854566,0.12948711
35,SH688256,0.0659446077262235,1.0,0.06958294,-0.0036383314217257184,0.0036383314217257184,SH688256,寒武纪,2026-03-30,0.02178936,0.02358482
36,SH600018,0.0654928962302917,1.0,-0.010452986,0.0759458819938415,0.0759458819938415,SH600018,上港集团,2026-03-30,1.013935,1.0206035
37,SH600160,0.0652230719561402,1.0,0.021367311,0.04385576047847907,0.04385576047847907,SH600160,巨化股份,2026-03-30,25.251673,25.90192
38,SH601872,0.065125705288925,0.5,0.10038602,-0.03526031823249834,0.03526031823249834,SH601872,招商轮船,2026-03-30,1.222708,1.345624
