,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,SH601816,0.0646464135457156,1.0,-0.009057999,0.07370441220294216,0.07370441220294216,SH601816,京沪高铁,2026-03-18,0.13010079,0.13054028
1,SH600016,0.0642625032189232,1.0,-0.0077650547,0.07202755792168199,0.07202755792168199,SH600016,民生银行,2026-03-18,15.092154,15.209664
2,SH601939,0.0627732340359646,1.0,0.004291773,0.05848146119355738,0.05848146119355738,SH601939,建设银行,2026-03-18,0.7969833,0.8021178
3,SZ000538,0.0614324142989814,1.0,0.00017368793,0.06125872636410591,0.06125872636410591,,,2026-03-18,75.605194,76.45775
4,SH600941,0.0612063044384087,1.0,-0.023707867,0.08491417110710987,0.08491417110710987,SH600941,中国移动,2026-03-18,0.043142024,0.04305687
5,SH601009,0.0552432482867453,1.0,-0.008723497,0.06396674567749237,0.06396674567749237,SH601009,南京银行,2026-03-18,1.6099734,1.614168
6,SH600900,0.0526677601446704,1.0,-0.0029027462,0.055570506345231925,0.055570506345231925,SH600900,长江电力,2026-03-18,10.259311,10.308896
7,SH600023,0.0504643249742543,1.0,-0.005494535,0.055958859943584134,0.055958859943584134,SH600023,浙能电力,2026-03-18,0.27696615,0.28153154
8,SH600036,0.0492265550795834,1.0,-0.0005042553,0.049730810374383205,0.049730810374383205,SH600036,招商银行,2026-03-18,14.708325,14.822933
9,SH601328,0.048708922089195,1.0,0.003203392,0.04550553006038641,0.04550553006038641,SH601328,交通银行,2026-03-18,0.27813825,0.2807286
10,SH600025,0.0477322572401337,1.0,-0.0031644702,0.05089672743590396,0.05089672743590396,SH600025,华能水电,2026-03-18,1.5996964,1.6191838
11,SH601838,0.0444738939601301,1.0,-0.0024691224,0.04694301636995066,0.04694301636995066,SH601838,成都银行,2026-03-18,0.3399353,0.3412327
12,SH601818,0.0423329806312149,1.0,-0.008746326,0.051079306600910944,0.051079306600910944,SH601818,光大银行,2026-03-18,1.0613487,1.0652366
13,SZ300015,0.0398439265049333,0.6666666666666666,-0.012854397,0.052698323801838816,0.052698323801838816,,,2026-03-18,16.283894,16.348457
14,SH600027,0.0383385790879546,1.0,0.0016708374,0.03666774168561085,0.03666774168561085,SH600027,华电国际,2026-03-18,1.3494747,1.3875741
15,SH600887,0.0377951063025296,0.6666666666666666,-0.001892209,0.03968731535556915,0.03968731535556915,SH600887,伊利股份,2026-03-18,75.69754,76.470375
16,SZ003816,0.0377616260204702,1.0,-0.0041493773,0.04191100336650902,0.04191100336650902,,,2026-03-18,0.43647072,0.44342887
17,SZ000333,0.03652922294922,1.0,-0.0115709305,0.04810015343017703,0.04810015343017703,,,2026-03-18,1.3550787,1.3577751
18,SH600919,0.0362173224792957,1.0,0.0,0.0362173224792957,0.0362173224792957,SH600919,江苏银行,2026-03-18,0.3728917,0.37529305
19,SH600377,0.0357392173971068,1.0,-0.008187592,0.043926809426678336,0.043926809426678336,SH600377,宁沪高速,2026-03-18,2.9840474,2.9999897
20,SH601169,0.0357014350479853,1.0,-0.0074349046,0.0431363396233332,0.0431363396233332,SH601169,北京银行,2026-03-18,0.25764742,0.25900623
21,SZ300124,0.0347907836650532,0.6666666666666666,-0.0069352984,0.041726082107893775,0.041726082107893775,,,2026-03-18,5.084941,5.1150365
22,SH600999,0.0343660509933429,0.6666666666666666,-0.013157904,0.04752395514144471,0.04752395514144471,SH600999,招商证券,2026-03-18,0.068089776,0.06839777
23,SH601658,0.0342462726736129,0.6666666666666666,-0.010071993,0.04431826554775841,0.04431826554775841,SH601658,邮储银行,2026-03-18,0.3009357,0.30254206
24,SZ000895,0.0336548885220044,1.0,-0.0045757294,0.038230617892121586,0.038230617892121586,,,2026-03-18,65.85724,66.69074
25,SH601229,0.0336120242457861,0.6666666666666666,-0.008004308,0.041616331992673304,0.041616331992673304,SH601229,上海银行,2026-03-18,0.21516094,0.2162486
26,SH601456,0.0294779632881837,1.0,-0.016343236,0.04582119925772715,0.04582119925772715,SH601456,国联民生,2026-03-18,0.27136314,0.27256
27,SH600018,0.0290682459639418,1.0,-0.009174287,0.03824253328312515,0.03824253328312515,SH600018,上港集团,2026-03-18,1.0258995,1.0329388
28,SH601988,0.0285420759882851,1.0,-0.0034989119,0.03204098784589008,0.03204098784589008,SH601988,中国银行,2026-03-18,2.5707562,2.5946128
29,SZ000999,0.0277343761677265,1.0,0.016820788,0.010913587784242614,0.010913587784242614,,,2026-03-18,0.6806963,0.702194
30,SH600196,0.0275158648307811,1.0,-0.015842915,0.043358779412079926,0.043358779412079926,SH600196,复星医药,2026-03-18,7.155959,7.2351694
31,SH600600,0.0262233520510063,1.0,-0.0050432086,0.03126656065009688,0.03126656065009688,SH600600,青岛啤酒,2026-03-18,2.7233906,2.742267
32,SH600085,0.0258634372529963,0.6666666666666666,-0.0053548217,0.03121825893497262,0.03121825893497262,SH600085,同仁堂,2026-03-18,7.365054,7.394705
33,SH600809,0.0247142240733369,0.6666666666666666,-0.014603317,0.03931754085724193,0.03931754085724193,SH600809,山西汾酒,2026-03-18,108.07511,108.462494
34,SH603195,0.0243093608478559,1.0,-0.0032935739,0.02760293470420966,0.02760293470420966,SH603195,公牛集团,2026-03-18,0.06793407,0.06879238
35,SH601916,0.0236412069222301,1.0,-0.004651189,0.02829239577263293,0.02829239577263293,SH601916,浙商银行,2026-03-18,0.24069317,0.2423329
36,SZ001965,0.0224452545185999,0.6666666666666666,-0.013052881,0.035498135282607465,0.035498135282607465,,,2026-03-18,0.14038998,0.14079198
37,SH600918,0.021235375553936,1.0,-0.0015337467,0.02276912227329635,0.02276912227329635,SH600918,中泰证券,2026-03-18,0.16920263,0.17109717
38,SH603259,0.0211948449866755,1.0,-0.007422328,0.028617172981975792,0.028617172981975792,SH603259,药明康德,2026-03-18,0.6133221,0.6267869
