,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,SH601229,0.1566572045691247,1.0,-0.024475515,0.18113271945788811,0.18113271945788811,SH601229,上海银行,2026-03-19,0.21344298,0.21292031
1,SH601009,0.1558726659376033,1.0,-0.044000924,0.19987358957117873,0.19987358957117873,SH601009,南京银行,2026-03-19,1.5959209,1.5888176
2,SH600025,0.14709838105861,1.0,-0.017460346,0.16455872728053383,0.16455872728053383,SH600025,华能水电,2026-03-19,1.5942494,1.6024817
3,SZ000895,0.1220675294178016,1.0,-0.037460625,0.15952815458946298,0.15952815458946298,,,2026-03-19,65.55569,64.929596
4,SH603259,0.1214976085056601,1.0,-0.034233868,0.15573147662776093,0.15573147662776093,SH603259,药明康德,2026-03-19,0.6087715,0.606201
5,SZ300750,0.1106761423529952,1.0,-0.026655316,0.13733145870583943,0.13733145870583943,,,2026-03-19,1.1610782,1.1733433
6,SH601658,0.1062781852904409,1.0,-0.03343022,0.13970840398703516,0.13970840398703516,SH601658,邮储银行,2026-03-19,0.29782405,0.29796776
7,SZ300896,0.1051407873558557,1.0,-0.06330925,0.16845003961797117,0.16845003961797117,,,2026-03-19,0.007888363,0.0076938136
8,SZ002422,0.1043639653907939,1.0,-0.046559334,0.15092329919206343,0.15092329919206343,,,2026-03-19,0.22359885,0.22118846
9,SH601816,0.1043313266255102,1.0,-0.03656304,0.14089436545149897,0.14089436545149897,SH601816,京沪高铁,2026-03-19,0.12876248,0.12849778
10,SH603195,0.1032186878668643,1.0,-0.037381172,0.1405998600470401,0.1405998600470401,SH603195,公牛集团,2026-03-19,0.067709535,0.06720177
11,SH600600,0.1025158153532744,1.0,-0.028350472,0.13086628780353077,0.13086628780353077,SH600600,青岛啤酒,2026-03-19,2.7097807,2.6895366
12,SH601006,0.1018616154226527,1.0,-0.009971499,0.11183311486570689,0.11183311486570689,SH601006,大秦铁路,2026-03-19,1.2183205,1.2307059
13,SZ000538,0.0975541021319927,1.0,-0.031725764,0.12927986640658987,0.12927986640658987,,,2026-03-19,75.61813,74.77819
14,SH601012,0.0973443749384143,1.0,-0.009476483,0.10682085780660888,0.10682085780660888,SH601012,隆基绿能,2026-03-19,18.945215,19.354334
15,SH601939,0.0955015763023476,1.0,-0.023504257,0.11900583350449603,0.11900583350449603,SH601939,建设银行,2026-03-19,0.8004111,0.7994758
16,SH600900,0.0952055049073859,1.0,-0.016205668,0.11141117335678775,0.11141117335678775,SH600900,长江电力,2026-03-19,10.229857,10.259605
17,SH600887,0.0928079257386667,1.0,-0.034102857,0.12691078285155122,0.12691078285155122,SH600887,伊利股份,2026-03-19,75.554214,75.09629
18,SH600036,0.090470828094113,1.0,-0.026892722,0.11736354974709762,0.11736354974709762,SH600036,招商银行,2026-03-19,14.700889,14.683165
19,SH600919,0.090170814429007,1.0,-0.042904258,0.13307507220336,0.13307507220336,SH600919,江苏银行,2026-03-19,0.3728917,0.3704058
20,SH601985,0.0875728086772174,1.0,0.02020204,0.06737076800491515,0.06737076800491515,SH601985,中国核电,2026-03-19,0.56205964,0.5873035
21,SH600941,0.0872420250984706,1.0,-0.030976474,0.11821849938359633,0.11821849938359633,SH600941,中国移动,2026-03-19,0.04212038,0.041860852
22,SH600016,0.0872005111745217,1.0,-0.028742254,0.11594276495488669,0.11594276495488669,SH600016,民生银行,2026-03-19,14.975068,14.935306
23,SZ002352,0.0856799908611496,1.0,-0.041035652,0.1267156430217941,0.1267156430217941,,,2026-03-19,0.50278527,0.49883047
