,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,SZ300502,0.1107597211084589,1.0,-0.016605675,0.1273653963289484,0.1273653963289484,,,2026-05-14,91.03638,92.11372
1,SZ002475,0.1086711750110356,1.0,-0.014867544,0.12353871918522993,0.12353871918522993,,,2026-05-14,55.492886,56.324974
2,SH603986,0.104227943276467,1.0,0.06570184,0.03852610096842257,0.03852610096842257,SH603986,兆易创新,2026-05-14,10.674989,11.742405
3,SZ002371,0.1026043734146808,1.0,0.010086298,0.0925180754257892,0.0925180754257892,,,2026-05-14,7.0921936,7.466838
4,SH600176,0.0994566844645991,1.0,0.00827837,0.09117831456103465,0.09117831456103465,SH600176,中国巨石,2026-05-14,313.48145,322.37506
5,SZ000338,0.0968319538490853,1.0,-0.042268753,0.1391007069008431,0.1391007069008431,,,2026-05-14,4.534159,4.4194875
6,SZ002466,0.0691531023185055,1.0,0.0039223433,0.06523075906441614,0.06523075906441614,,,2026-05-14,0.7088439,0.72989285
7,SZ002916,0.0637976458880322,1.0,0.039194107,0.02460353883236814,0.02460353883236814,,,2026-05-14,2.3281157,2.459909
8,SZ300408,0.0621374040687422,1.0,0.025680542,0.0364568620765547,0.0364568620765547,,,2026-05-14,0.9507243,1.001774
9,SZ002384,0.0620966457625368,1.0,0.038853645,0.023243000437829772,0.023243000437829772,,,2026-05-14,2.415721,2.5612679
10,SH600522,0.0554684678598541,1.0,0.07221198,-0.01674351295984805,0.01674351295984805,SH600522,中天科技,2026-05-14,22.647194,24.685904
11,SZ300661,0.053912779772663,1.0,-0.023628235,0.07754101463594425,0.07754101463594425,,,2026-05-14,5.6629844,5.781653
12,SZ300866,0.0533728203284904,1.0,0.014113307,0.03925951332928386,0.03925951332928386,,,2026-05-14,0.012523232,0.012727746
13,SH688506,0.0466385707320567,1.0,-0.017664671,0.06430324167627056,0.06430324167627056,SH688506,百利天恒,2026-05-14,0.25020382,0.24977548
14,SH688472,0.0445903660408876,1.0,0.022117853,0.022472512876214747,0.022472512876214747,SH688472,阿特斯,2026-05-14,0.08965182,0.09386134
15,SH688256,0.0444876208762869,1.0,0.0066115856,0.03787603525922147,0.03787603525922147,SH688256,寒武纪,2026-05-14,0.0595921,0.06210627
