,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,SZ000983,0.136631792236077,0.6666666666666666,-0.008542955,0.1451747471577994,0.1451747471577994,,,2026-03-26,8.177377,8.374015
1,SZ003816,0.0828669717852827,0.6666666666666666,-0.0110497475,0.09391671925232371,0.09391671925232371,,,2026-03-26,0.49199176,0.4916963
2,SH600015,0.0632222853741016,1.0,0.008367181,0.054855104549821815,0.054855104549821815,SH600015,华夏银行,2026-03-26,5.3570685,5.4167037
3,SH601939,0.0614873732582885,1.0,0.009361744,0.052125629331286547,0.052125629331286547,SH601939,建设银行,2026-03-26,0.803839,0.81632775
4,SH601328,0.0613054125683911,1.0,0.013368964,0.04793644837313964,0.04793644837313964,SH601328,交通银行,2026-03-26,0.27765095,0.2826541
5,SH601838,0.0577102426114386,1.0,0.0020678043,0.05564243827489075,0.05564243827489075,SH601838,成都银行,2026-03-26,0.33816546,0.34135056
6,SH600018,0.0523246521284127,1.0,0.0070176125,0.04530703967113731,0.04530703967113731,SH600018,上港集团,2026-03-26,1.0057807,1.0159271
7,SH600919,0.0519905920276562,1.0,0.0,0.0519905920276562,0.0519905920276562,SH600919,江苏银行,2026-03-26,0.37084776,0.37256306
8,SH601169,0.0515642111186403,1.0,0.0055971146,0.045967096555652016,0.045967096555652016,SH601169,北京银行,2026-03-26,0.2566756,0.25813335
9,SH601009,0.0513388387206277,1.0,0.00893414,0.0424046985152444,0.0424046985152444,SH601009,南京银行,2026-03-26,1.5719129,1.5915794
10,SZ001965,0.0501356490093418,1.0,-0.008239746,0.0583753951030918,0.0583753951030918,,,2026-03-26,0.13590729,0.13637951
11,SH601818,0.0478835415928746,1.0,0.0029498339,0.044933707722940516,0.044933707722940516,SH601818,光大银行,2026-03-26,1.0494202,1.0556109
12,SH601398,0.0468528222037812,1.0,0.023280978,0.02357184400096138,0.02357184400096138,SH601398,工商银行,2026-03-26,4.2850356,4.391909
13,SH600036,0.044427451654091,1.0,0.0010168552,0.04341059641422284,0.04341059641422284,SH600036,招商银行,2026-03-26,14.586201,14.634358
14,SH600674,0.0434759344372824,1.0,-0.01880312,0.06227905409670623,0.06227905409670623,SH600674,川投能源,2026-03-26,68.81269,68.68095
15,SZ000895,0.0423393721830932,0.6666666666666666,0.01718378,0.025155591512927185,0.025155591512927185,,,2026-03-26,64.72137,66.20443
16,SH600600,0.0419256556994023,0.6666666666666666,-0.0046460032,0.04657165894570967,0.04657165894570967,SH600600,青岛啤酒,2026-03-26,2.7057643,2.7183044
17,SZ002422,0.0416047662170712,0.6666666666666666,-0.0057036877,0.04730845388491788,0.04730845388491788,,,2026-03-26,0.22716512,0.23075403
18,SH600104,0.0409159756391922,0.6666666666666666,-0.0013804436,0.042296419212190246,0.042296419212190246,SH600104,上汽集团,2026-03-26,8.909687,8.928401
19,SH601166,0.0405677568385342,1.0,-0.0005505681,0.04111832494232448,0.04111832494232448,SH601166,兴业银行,2026-03-26,1.291008,1.2930382
20,SH601916,0.0381381540594766,0.6666666666666666,0.0,0.0381381540594766,0.0381381540594766,SH601916,浙商银行,2026-03-26,0.24000278,0.24155618
21,SZ002142,0.0375602386904926,0.6666666666666666,0.0006736517,0.03688658699524114,0.03688658699524114,,,2026-03-26,0.37379166,0.37640637
22,SH600900,0.0372181307027243,1.0,-0.004065037,0.04128316747640594,0.04128316747640594,SH600900,长江电力,2026-03-26,10.257118,10.256534
23,SZ002709,0.0348064067091284,0.6666666666666666,0.044679046,-0.009872638968056659,0.009872638968056659,,,2026-03-26,24.7495,26.059328
24,SZ000001,0.0340755724979627,0.6666666666666666,-0.0027173758,0.036792948253272756,0.036792948253272756,,,2026-03-26,1.2714723,1.2749463
25,SH601988,0.0335848299622917,1.0,0.018068075,0.01551675478223799,0.01551675478223799,SH601988,中国银行,2026-03-26,2.5881412,2.6398487
26,SH601229,0.032239762825001,1.0,0.013315201,0.01892456201933694,0.01892456201933694,SH601229,上海银行,2026-03-26,0.21123815,0.21449009
27,SH601816,0.0319475657901944,0.6666666666666666,0.0036697388,0.02827782702066315,0.02827782702066315,SH601816,京沪高铁,2026-03-26,0.12832884,0.12901646
28,SH601658,0.0296086884488047,0.6666666666666666,0.0043541193,0.025254569147962414,0.025254569147962414,SH601658,邮储银行,2026-03-26,0.29810014,0.30010748
29,SZ002074,0.0265087848666782,0.6666666666666666,-0.015937865,0.04244664964710422,0.04244664964710422,,,2026-03-26,3.5818176,3.6229239
30,SZ000651,0.0263332723424974,0.6666666666666666,-0.0060717463,0.03240501869183211,0.03240501869183211,,,2026-03-26,471.11453,469.62216
31,SH601766,0.0255365372452276,0.6666666666666666,-0.030368745,0.05590528257222345,0.05590528257222345,SH601766,中国中车,2026-03-26,1.135463,1.1134285
32,SH601633,0.0243865126935106,0.6666666666666666,-0.027261734,0.05164824670229966,0.05164824670229966,SH601633,长城汽车,2026-03-26,2.343915,2.3384805
33,SH601012,0.0221249346353009,0.3333333333333333,-0.030219197,0.052344131908555296,0.052344131908555296,SH601012,隆基绿能,2026-03-26,18.47547,18.52605
