,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,SZ301236,0.1766808998562434,1.0,0.024051905,0.15262899517789869,0.15262899517789869,,,2026-04-14,0.055848777,0.0572595
1,SZ300274,0.1694879912283211,1.0,7.605553e-05,0.1694119357015877,0.1694119357015877,,,2026-04-14,10.717721,10.877048
2,SZ300896,0.1652100023281953,1.0,0.00045466423,0.16475533809784862,0.16475533809784862,,,2026-04-14,0.0070834495,0.0071119256
3,SH603993,0.1620110202175764,1.0,0.016039133,0.145971887145677,0.145971887145677,SH603993,洛阳钼业,2026-04-14,2.9226098,2.9768481
4,SZ002493,0.1609648129004524,1.0,-0.0040947795,0.16505959239187695,0.16505959239187695,,,2026-04-14,0.74407995,0.75385696
5,SH603501,0.1591838059249554,1.0,0.015114665,0.1440691408935223,0.1440691408935223,SH603501,豪威集团,2026-04-14,1.7102576,1.7445407
6,SZ002384,0.1491403622504744,1.0,0.02571547,0.12342489193644851,0.12342489193644851,,,2026-04-14,1.7320608,1.7765933
7,SZ002601,0.1395136234863046,1.0,0.015298724,0.1242148993118051,0.1242148993118051,,,2026-04-14,0.23244372,0.23718266
8,SH600115,0.137580055568259,1.0,0.0,0.137580055568259,0.137580055568259,SH600115,中国东航,2026-04-14,0.5340143,0.5436797
9,SH601600,0.1363442922464267,1.0,0.041014194,0.0953300977579013,0.0953300977579013,SH601600,中国铝业,2026-04-14,0.042671666,0.044437338
10,SH600026,0.1305958658707714,1.0,-0.019081354,0.14967722001200676,0.14967722001200676,SH600026,中远海能,2026-04-14,4.077123,4.1197724
11,SZ300661,0.1215381516230972,1.0,0.024114251,0.09742390048631741,0.09742390048631741,,,2026-04-14,3.9647543,4.080727
12,SZ000938,0.1164677263765343,1.0,0.022222161,0.09424556508350451,0.09424556508350451,,,2026-04-14,0.3774518,0.3939531
13,SZ300308,0.1158449976490697,1.0,0.037988663,0.07785633492934314,0.07785633492934314,,,2026-04-14,71.41834,74.17725
14,SH601138,0.1137055429496249,1.0,0.025998592,0.08770695057291591,0.08770695057291591,SH601138,工业富联,2026-04-14,0.20848958,0.21633786
15,SH603260,0.1136773751793829,1.0,0.0040352345,0.10964214072808895,0.10964214072808895,SH603260,合盛硅业,2026-04-14,0.12953335,0.13051945
16,SZ300502,0.1041684526164365,1.0,0.081532836,0.02263561665604831,0.02263561665604831,,,2026-04-14,74.16328,80.57269
17,SZ000977,0.0956059472258505,0.5,-0.008720219,0.10432616636113493,0.10432616636113493,,,2026-04-14,3.4617033,3.477217
