,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,SZ000938,0.1164677263765343,1.0,0.022222161,0.09424556508350451,0.09424556508350451,,,2026-04-14,0.3774518,0.3939531
1,SZ002709,0.0893907381085298,1.0,0.02416277,0.06522796879090284,0.06522796879090284,,,2026-04-14,25.7641,26.82667
2,SH601998,0.0796157205017989,1.0,-0.015037596,0.09465331672753742,0.09465331672753742,SH601998,中信银行,2026-04-14,0.27463567,0.27616563
3,SZ300014,0.0794089370687473,1.0,0.009385586,0.07002335128383519,0.07002335128383519,,,2026-04-14,12.680818,13.15869
4,SH600845,0.074910942537004,1.0,0.044535995,0.030374948007279884,0.030374948007279884,SH600845,宝信软件,2026-04-14,35.739105,37.648903
5,SZ300476,0.0721477761452738,1.0,0.02728486,0.04486291553431189,0.04486291553431189,,,2026-04-14,14.201217,14.732946
6,SZ002422,0.0640513519972434,1.0,0.00616014,0.057891211959706784,0.057891211959706784,,,2026-04-14,0.23224038,0.23516673
7,SH601939,0.0632841267206624,1.0,-0.00084745884,0.0641315855600789,0.0641315855600789,SH601939,建设银行,2026-04-14,0.8072669,0.8178502
8,SZ002311,0.0615290523931943,0.5,-0.006845176,0.06837422861313448,0.06837422861313448,,,2026-04-14,1.8146327,1.8227438
9,SZ000963,0.0555355555640305,0.5,-0.010644257,0.06617981263266454,0.06617981263266454,,,2026-04-14,15.255548,15.166006
10,SH601328,0.0520815378883782,1.0,-0.0015923381,0.05367387597355276,0.05367387597355276,SH601328,交通银行,2026-04-14,0.2797905,0.2821285
11,SH601398,0.0511418451253899,1.0,-0.005341828,0.05648367299480518,0.05648367299480518,SH601398,工商银行,2026-04-14,4.3431287,4.366217
12,SZ002074,0.0506661641439816,0.5,0.027382493,0.023283671124877593,0.023283671124877593,,,2026-04-14,3.6884158,3.8065841
13,SH600276,0.0448608193247967,1.0,-0.0045024157,0.04936323498184016,0.04936323498184016,SH600276,恒瑞医药,2026-04-14,319.94763,321.4448
14,SH600015,0.0445300453173631,1.0,-0.008218586,0.052748631762217835,0.052748631762217835,SH600015,华夏银行,2026-04-14,5.453364,5.4612455
15,SH601825,0.0437043132313759,1.0,-0.013787508,0.05749182124224016,0.05749182124224016,SH601825,沪农商行,2026-04-14,0.14278272,0.14375958
16,SZ002371,0.0364180864992877,0.5,-0.0030318499,0.039449936360432716,0.039449936360432716,,,2026-04-14,5.6905537,5.7250533
17,SH603259,0.0358206364539326,1.0,-0.010923624,0.04674426049262889,0.04674426049262889,SH603259,药明康德,2026-04-14,0.7154388,0.7225122
18,SH601838,0.0345755876976189,1.0,-0.006890893,0.04146648068010181,0.04146648068010181,SH601838,成都银行,2026-04-14,0.34512764,0.34771436
19,SH601988,0.0328933291470867,1.0,0.0,0.0328933291470867,0.0328933291470867,SH601988,中国银行,2026-04-14,2.6909537,2.7281344
20,SH600196,0.0327674720680085,1.0,-0.0037519932,0.03651946524732979,0.03651946524732979,SH600196,复星医药,2026-04-14,7.592246,7.61176
21,SH600000,0.0279541447367926,0.5,-0.010848165,0.038802309295203244,0.038802309295203244,SH600000,浦发银行,2026-04-14,4.258101,4.2836504
22,SH600919,0.0253212738945703,1.0,-0.004912555,0.03023382911231322,0.03023382911231322,SH600919,江苏银行,2026-04-14,0.37589046,0.3776871
23,SH601288,0.0207753799925275,0.5,0.0070558786,0.01371950135330631,0.01371950135330631,SH601288,农业银行,2026-04-14,4.7971125,4.8993
24,SH601919,0.0205655533214094,0.5,-0.0108034015,0.031368954791593726,0.031368954791593726,SH601919,中远海控,2026-04-14,0.32209596,0.32282418
25,SH600023,0.0194143223903669,0.5,0.0,0.0194143223903669,0.0194143223903669,SH600023,浙能电力,2026-04-14,0.28102428,0.28203878
26,SZ000001,0.0190729620156556,1.0,-0.010704994,0.029777956217315757,0.029777956217315757,,,2026-04-14,1.2934114,1.2957183
27,SH601298,0.0174284880002981,0.5,0.009337902,0.008090585931206304,0.008090585931206304,SH601298,青岛港,2026-04-14,0.35806805,0.3619039
28,SH601728,0.0141405590178413,0.5,0.0028288364,0.011311722576801261,0.011311722576801261,SH601728,中国电信,2026-04-14,0.22966132,0.23056637
29,SH601166,0.0128371212829035,1.0,-0.0047715306,0.017608651911107845,0.017608651911107845,SH601166,兴业银行,2026-04-14,1.291008,1.2973292
30,SH601169,0.0114823747721719,0.5,-0.0074211955,0.01890357027922146,0.01890357027922146,SH601169,北京银行,2026-04-14,0.25813335,0.2585487
31,SZ002352,0.0112330686220522,1.0,-0.0026771426,0.01391021124213887,0.01391021124213887,,,2026-04-14,0.5146823,0.51848614
32,SH600027,0.011071567309493,1.0,0.0,0.011071567309493,0.011071567309493,SH600027,华电国际,2026-04-14,1.2033819,1.2085466
