,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,SZ000725,0.0370580925909945,1.0,-0.011543453,0.04860154533071007,0.04860154533071007,,,2026-05-18,0.24482577,0.24485424
1,SH688036,0.0342930372845008,1.0,-0.027282953,0.061575990546829905,0.061575990546829905,SH688036,传音控股,2026-05-18,0.051578887,0.05156911
2,SH600674,0.0252586674150198,1.0,-0.034135103,0.0593937706407278,0.0593937706407278,SH600674,川投能源,2026-05-18,69.3482,69.391754
3,SH600845,0.0245852673826939,1.0,-0.01279217,0.03737743743045391,0.03737743743045391,SH600845,宝信软件,2026-05-18,39.314598,40.581306
4,SH688303,0.0231291409628626,1.0,0.01276052,0.010368620981478324,0.010368620981478324,SH688303,大全能源,2026-05-18,0.0069748573,0.007218613
5,SZ002236,0.0174981176245078,1.0,-0.00770694,0.025205057798610583,0.025205057798610583,,,2026-05-18,24.147802,24.600023
6,SH600027,0.0173216548406263,1.0,-0.049167275,0.06648893026939827,0.06648893026939827,SH600027,华电国际,2026-05-18,1.4213938,1.4211653
7,SH601939,0.0152888848388868,1.0,-0.008074284,0.023363168438740315,0.023363168438740315,SH601939,建设银行,2026-05-18,0.8472021,0.85229045
8,SH600999,0.0147925393482613,1.0,0.01957047,-0.004777930508000907,0.004777930508000907,SH600999,招商证券,2026-05-18,0.07166157,0.073394865
9,SH601006,0.0144112195037833,1.0,-0.00548321,0.01989442959060581,0.01989442959060581,SH601006,大秦铁路,2026-05-18,1.265591,1.2723452
10,SH600795,0.0131635889588147,1.0,-0.04448515,0.05764874072654541,0.05764874072654541,SH600795,国电电力,2026-05-18,40.637733,40.559322
11,SZ001965,0.0099364153818862,1.0,-0.014189661,0.02412607593105002,0.02412607593105002,,,2026-05-18,0.13631481,0.13651425
12,SH600023,0.0098327602490643,1.0,-0.099999964,0.10983272448627743,0.10983272448627743,SH600023,浙能电力,2026-05-18,0.3398669,0.33073613
13,SZ000333,0.0096700589908572,1.0,0.006172657,0.0034974019779177475,0.0034974019779177475,,,2026-05-18,1.4442202,1.4649022
14,SH603195,0.0086537940360457,1.0,0.002368927,0.0062848670340925755,0.0062848670340925755,SH603195,公牛集团,2026-05-18,0.068868384,0.06981576
15,SH601728,0.0064678649957579,1.0,-0.06488991,0.07135777283267196,0.07135777283267196,SH601728,中国电信,2026-05-18,0.28019422,0.27373192
16,SH600050,0.0061237198773478,1.0,-0.042716324,0.04884004420672402,0.04884004420672402,SH600050,中国联通,2026-05-18,2.0444317,2.0225463
17,SH600011,0.0058345606712188,1.0,-0.044718325,0.05055288580931084,0.05055288580931084,SH600011,华能国际,2026-05-18,1.1763473,1.1779468
18,SZ300498,0.0042589711496542,1.0,-0.013307989,0.01756695979330044,0.01756695979330044,,,2026-05-18,0.02233105,0.02234916
19,SH601298,0.003024368114442,1.0,-0.0115606785,0.014585046596497665,0.014585046596497665,SH601298,青岛港,2026-05-18,0.36835313,0.3716585
20,SZ000963,0.001097959340357,1.0,-0.016268432,0.01736639148070734,0.01736639148070734,,,2026-05-18,12.886606,12.835139
21,SH601669,0.0010904480457614,1.0,-0.025608182,0.026698629999191575,0.026698629999191575,SH601669,中国电建,2026-05-18,0.37801126,0.37687194
