,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,SZ002179,0.1494236353150864,1.0,-0.022782743,0.17220637829222873,0.17220637829222873,,,2026-05-13,4.390066,4.479223
1,SZ300628,0.1212822209760393,1.0,-0.019046187,0.14032840837685717,0.14032840837685717,,,2026-05-13,0.9793332,0.98412573
2,SH600845,0.0723462884232069,1.0,-0.014893353,0.08723964140858897,0.08723964140858897,SH600845,宝信软件,2026-05-13,37.75983,38.844288
3,SH601838,0.0588254878216642,1.0,-0.0018797517,0.06070523950394569,0.06070523950394569,SH601838,成都银行,2026-05-13,0.37213722,0.37450743
4,SH601669,0.0497311222726461,1.0,-0.011494279,0.06122540118042198,0.06122540118042198,SH601669,中国电建,2026-05-13,0.37864634,0.38098976
5,SZ002074,0.0442820509129377,1.0,-0.015551209,0.05983326036270577,0.05983326036270577,,,2026-05-13,3.4960837,3.5349982
6,SZ002415,0.0423969972982547,1.0,-0.009865642,0.0522626388921878,0.0522626388921878,,,2026-05-13,2.8268814,2.880122
7,SH600919,0.0388003755740316,1.0,-0.0021344423,0.040934817903438336,0.040934817903438336,SH600919,江苏银行,2026-05-13,0.38454366,0.38804913
8,SZ300015,0.0382361639538042,1.0,-0.018547952,0.05678411612894458,0.05678411612894458,,,2026-05-13,17.362984,17.39537
9,SH601995,0.0376860667829103,1.0,-0.01870215,0.05638821617408462,0.05638821617408462,SH601995,中金公司,2026-05-13,0.02555366,0.02562653
10,SZ000333,0.0361804277515736,1.0,0.0092971325,0.026883295259508173,0.026883295259508173,,,2026-05-13,1.4586713,1.4852597
11,SH688303,0.0340643295231796,1.0,-0.05207914,0.08614347066316373,0.08614347066316373,SH688303,大全能源,2026-05-13,0.0073477714,0.0073976233
12,SH600030,0.0332104154416123,1.0,-0.011642277,0.044852692682365476,0.044852692682365476,SH600030,中信证券,2026-05-13,46.786057,47.03037
13,SZ002236,0.0319652342394995,1.0,-0.010735631,0.042700865228574206,0.042700865228574206,,,2026-05-13,23.52274,24.014975
14,SH600023,0.030990427605494,1.0,0.00663352,0.024356907479151226,0.024356907479151226,SH600023,浙能电力,2026-05-13,0.30588022,0.3099383
15,SH600674,0.0306657848426804,1.0,-0.003313601,0.03397938585967869,0.03397938585967869,SH600674,川投能源,2026-05-13,67.16027,67.518974
16,SH601456,0.0295403433897618,1.0,-0.016260147,0.045800490484488365,0.045800490484488365,SH601456,国联民生,2026-05-13,0.27269617,0.27417824
17,SH600795,0.0286902654232479,1.0,-0.0020282269,0.030718492275664894,0.030718492275664894,SH600795,国电电力,2026-05-13,38.751457,39.06588
18,SH601901,0.0273644398631391,1.0,-0.014416754,0.041781194108897156,0.041781194108897156,SH601901,方正证券,2026-05-13,0.26109794,0.2616454
19,SH601985,0.0224099351090751,1.0,0.011701107,0.010708828083928614,0.010708828083928614,SH601985,中国核电,2026-05-13,0.5733503,0.5855062
20,SH601728,0.020963858586837,1.0,0.010540128,0.010423730832625575,0.010423730832625575,SH601728,中国电信,2026-05-13,0.2465056,0.2524852
21,SZ000725,0.01831284501969,1.0,-0.01877731,0.037090155867926085,0.037090155867926085,,,2026-05-13,0.23968036,0.2409047
22,SH600941,0.0181613366139893,1.0,-0.005699992,0.023861328793859906,0.023861328793859906,SH600941,中国移动,2026-05-13,0.04311768,0.043562606
23,SZ002142,0.0168510514780203,1.0,-0.002540648,0.019391699461571325,0.019391699461571325,,,2026-05-13,0.39640987,0.3961342
24,SH601136,0.0153440329993895,0.6666666666666666,-0.019036293,0.03438032602917466,0.03438032602917466,SH601136,首创证券,2026-05-13,0.16626316,0.1670286
25,SH688036,0.0137601061285872,1.0,0.019862771,-0.006102664905653523,0.006102664905653523,SH688036,传音控股,2026-05-13,0.046501856,0.048442993
26,SH601298,0.0114379959400006,0.6666666666666666,-0.016501665,0.027939661055357043,0.027939661055357043,SH601298,青岛港,2026-05-13,0.36855358,0.3702531
27,SH601878,0.0102782131166301,1.0,-0.018535674,0.02881388673494675,0.02881388673494675,SH601878,浙商证券,2026-05-13,0.08070543,0.08094491
28,SZ001965,0.0097749683584734,0.6666666666666666,0.0060790777,0.0036958906378313106,0.0036958906378313106,,,2026-05-13,0.13393769,0.13651508
29,SH600905,0.0090337836134118,0.3333333333333333,-0.013605535,0.02263931864377679,0.02263931864377679,SH600905,三峡能源,2026-05-13,0.3203739,0.319346
30,SH600377,0.0056860631107021,0.3333333333333333,-0.008894801,0.014580864250533643,0.014580864250533643,SH600377,宁沪高速,2026-05-13,2.969397,2.9837856
