,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,SZ002493,0.4628606391506467,1.0,0.010655761,0.452204878385571,0.452204878385571,,,2026-03-20,0.68917555,0.71057844
1,SZ002001,0.4227725392086417,1.0,-0.0014443398,0.424216878960839,0.424216878960839,,,2026-03-20,121.024254,121.758354
2,SH600875,0.3160329477960238,1.0,0.042376995,0.2736559527093539,0.2736559527093539,SH600875,东方电气,2026-03-20,7.076433,7.529175
3,SH603799,0.3135200113685684,1.0,0.012715101,0.30080491012650296,0.30080491012650296,SH603799,华友钴业,2026-03-20,7.71778,7.905713
4,SH601868,0.2775586315747246,1.0,0.026785731,0.2507729002591118,0.2507729002591118,SH601868,中国能建,2026-03-20,0.4679748,0.48423156
5,SH600115,0.2731184760193104,1.0,0.03756714,0.23555133734743539,0.23555133734743539,SH600115,中国东航,2026-03-20,0.48704916,0.512771
6,SH600522,0.2621485702115503,1.0,0.039856434,0.2222921363431421,0.2222921363431421,SH600522,中天科技,2026-03-20,13.867489,14.492242
7,SH600482,0.2561394953898545,1.0,0.046800256,0.20933923961440282,0.20933923961440282,SH600482,中国动力,2026-03-20,6.395715,6.7727556
8,SH600989,0.2534849437244623,1.0,-0.02343136,0.2769163044460504,0.2769163044460504,SH600989,宝丰能源,2026-03-20,0.17925268,0.1766579
9,SH600188,0.2508111124415964,1.0,-0.011094034,0.2619051461597055,0.2619051461597055,SH600188,兖矿能源,2026-03-20,35.9296,35.92851
10,SH600026,0.2272137563835845,1.0,0.09993255,0.12728120499961232,0.12728120499961232,SH600026,中远海能,2026-03-20,4.2766347,4.7040854
11,SH601877,0.2090271564415806,1.0,0.0020121336,0.20701502284325296,0.20701502284325296,SH601877,正泰电器,2026-03-20,0.1677161,0.17085387
12,SZ002709,0.1970200427072347,1.0,0.00392735,0.1930926926629842,0.1930926926629842,,,2026-03-20,23.235807,23.788677
13,SH603993,0.1693008252009907,1.0,0.0533334,0.11596742352099804,0.11596742352099804,SH603993,洛阳钼业,2026-03-20,2.4133446,2.5434418
14,SH601939,0.168736805991554,1.0,0.017505527,0.15123127944889042,0.15123127944889042,SH601939,建设银行,2026-03-20,0.7815579,0.7995358
15,SH601009,0.1507214908590138,1.0,0.025670886,0.1250506048192799,0.1250506048192799,SH601009,南京银行,2026-03-20,1.525658,1.5773184
16,SH600233,0.1500267013838971,1.0,0.032963872,0.11706282942802551,0.11706282942802551,SH600233,圆通速递,2026-03-20,1.6783276,1.7469715
17,SH600029,0.1451871616774985,1.0,0.02903223,0.11615493130030125,0.11615493130030125,SH600029,南方航空,2026-03-20,1.0522279,1.0863428
18,SH600027,0.1439839853788572,1.0,0.028960824,0.11502316136610086,0.11502316136610086,SH600027,华电国际,2026-03-20,1.323467,1.3639344
19,SH601916,0.1412829668723485,1.0,0.03883493,0.10244803740610095,0.10244803740610095,SH601916,浙商银行,2026-03-20,0.23060323,0.24000278
20,SH601018,0.1302781710499383,1.0,0.027124763,0.10315340851484309,0.10315340851484309,SH601018,宁波港,2026-03-20,0.60745865,0.6281039
21,SZ002916,0.1300057020768943,1.0,0.0066102743,0.12339542776201393,0.12339542776201393,,,2026-03-20,1.6815959,1.7068528
22,SH601229,0.1266009639438009,1.0,0.022884011,0.10371695267518519,0.10371695267518519,SH601229,上海银行,2026-03-20,0.20817436,0.2151137
23,SZ300502,0.126323017613019,1.0,0.016419172,0.1099038453260317,0.1099038453260317,,,2026-03-20,68.71046,69.88787
24,SZ002415,0.1261333409719293,1.0,0.00899601,0.11713733114526914,0.11713733114526914,,,2026-03-20,2.5361128,2.5758271
25,SH601658,0.1252890208402883,1.0,0.028571486,0.09671753436720482,0.09671753436720482,SH601658,邮储银行,2026-03-20,0.28793716,0.29672015
26,SZ001965,0.1229561757433688,1.0,0.0076161623,0.11534001344325893,0.11534001344325893,,,2026-03-20,0.13359816,0.13576981
27,SZ002648,0.1224648343353316,1.0,0.013647318,0.10881751644897907,0.10881751644897907,,,2026-03-20,3.4071107,3.4589608
28,SH601006,0.1217943581359464,1.0,0.0057554245,0.11603893363643468,0.11603893363643468,SH601006,大秦铁路,2026-03-20,1.2054958,1.2193727
29,SH603259,0.1166104492523908,1.0,0.06709039,0.04952005713965886,0.04952005713965886,SH603259,药明康德,2026-03-20,0.5879185,0.6273613
30,SZ300866,0.1134706555482828,1.0,-0.0047822595,0.11825291501254671,0.11825291501254671,,,2026-03-20,0.010304367,0.010398548
31,SZ300498,0.1128643810973714,1.0,0.0027548075,0.1101095736251424,0.1101095736251424,,,2026-03-20,0.025684603,0.025933245
32,SH600036,0.1104774506723376,1.0,0.014715195,0.09576225597018916,0.09576225597018916,SH600036,招商银行,2026-03-20,14.305916,14.542019
33,SH601838,0.1063438853250156,1.0,0.024576306,0.08176757898193698,0.08176757898193698,SH601838,成都银行,2026-03-20,0.3300743,0.33895883
34,SH600926,0.1054074918874541,1.0,0.017937183,0.08747030850732715,0.08747030850732715,SH600926,杭州银行,2026-03-20,0.25908,0.26516387
35,SH688256,0.1023466672886596,1.0,0.058890224,0.043456443785546806,0.043456443785546806,SH688256,寒武纪,2026-03-20,0.021530017,0.023004068
36,SH601988,0.1012728603195067,1.0,0.014357448,0.08691541269530016,0.08691541269530016,SH601988,中国银行,2026-03-20,2.5063114,2.5503724
37,SZ000425,0.1011106647300896,1.0,0.02684474,0.07426592481614917,0.07426592481614917,,,2026-03-20,34.806587,35.98336
38,SH603195,0.0991849011117586,1.0,0.01609099,0.08309391199890459,0.08309391199890459,SH603195,公牛集团,2026-03-20,0.06517935,0.06624184
39,SZ300014,0.0991758819497178,1.0,-0.014480174,0.11365605553751687,0.11365605553751687,,,2026-03-20,12.826944,12.947775
40,SH600900,0.0989347436033231,1.0,0.013513446,0.0854212977491361,0.0854212977491361,SH600900,长江电力,2026-03-20,10.063898,10.211697
41,SH601328,0.0988958720437173,1.0,0.022614479,0.0762813929787759,0.0762813929787759,SH601328,交通银行,2026-03-20,0.26919946,0.2757248
42,SH600377,0.0952735381910731,1.0,0.013429046,0.08184449251388805,0.08184449251388805,SH600377,宁沪高速,2026-03-20,2.8519516,2.9069426
43,SH601816,0.0941777962274783,1.0,0.009487629,0.08469016729071072,0.08469016729071072,SH601816,京沪高铁,2026-03-20,0.124172114,0.12576428
44,SZ000538,0.0933895972003619,1.0,0.010015011,0.08337458636662166,0.08337458636662166,,,2026-03-20,73.218925,74.19238
45,SZ002384,0.0928042275714255,1.0,0.02175641,0.07104781697267061,0.07104781697267061,,,2026-03-20,1.2501036,1.2871544
46,SH601100,0.0925473294144674,1.0,0.011758208,0.0807891211396261,0.0807891211396261,SH601100,恒立液压,2026-03-20,2.0732665,2.1055574
47,SZ300750,0.0884952706625511,1.0,-0.012442052,0.10093732302690046,0.10093732302690046,,,2026-03-20,1.130133,1.1579843
48,SH600600,0.084265453639685,1.0,0.024845243,0.05942021113937983,0.05942021113937983,SH600600,青岛啤酒,2026-03-20,2.6328008,2.6982286
49,SH601111,0.0838673396340638,1.0,0.03256452,0.051302818798187336,0.051302818798187336,SH601111,中国国航,2026-03-20,1.0758038,1.1124594
50,SH601669,0.0835859507549885,1.0,0.024327874,0.05925807657133371,0.05925807657133371,SH601669,中国电建,2026-03-20,0.37801126,0.38989857
51,SZ300316,0.0832281965024971,1.0,-0.02139932,0.10462751567440262,0.10462751567440262,,,2026-03-20,3.5087576,3.5869887
52,SH601166,0.0826719544749454,1.0,0.026340485,0.05633146985580477,0.05633146985580477,SH601166,兴业银行,2026-03-20,1.2592694,1.2931607
53,SH601077,0.082478946538236,1.0,0.012987018,0.06949192890670523,0.06949192890670523,SH601077,渝农商行,2026-03-20,0.16659291,0.16898282
54,SH600489,0.0822647995531863,1.0,0.03010118,0.05216361947658718,0.05216361947658718,SH600489,中金黄金,2026-03-20,54.456203,56.09476
55,SZ300782,0.0760861687593087,1.0,0.024378777,0.051707392209015726,0.051707392209015726,,,2026-03-20,0.9095997,0.95566344
56,SH603288,0.074918037346204,1.0,0.009913683,0.06500435440858193,0.06500435440858193,SH603288,海天味业,2026-03-20,0.6348139,0.6460013
57,SH601225,0.0741917682329745,1.0,-0.024673164,0.09886493212381313,0.09886493212381313,SH601225,陕西煤业,2026-03-20,3.9888957,3.9634404
58,SH600176,0.0739542920908499,1.0,0.030732155,0.043222137244658496,0.043222137244658496,SH600176,中国巨石,2026-03-20,216.91925,224.04903
59,SH688223,0.0734458889112101,1.0,0.02956295,0.04388293877693275,0.04388293877693275,SH688223,晶科能源,2026-03-20,0.07231634,0.07678583
60,SZ002422,0.072976950713734,1.0,0.0060777664,0.06689918429527697,0.06689918429527697,,,2026-03-20,0.21318665,0.21740426
61,SZ000895,0.0726473753985215,1.0,0.013957739,0.05868963652217872,0.05868963652217872,,,2026-03-20,63.099613,64.21247
62,SZ300274,0.0724277083441364,1.0,-0.02290374,0.09533144875017277,0.09533144875017277,,,2026-03-20,13.491459,13.718763
63,SZ002714,0.0719070360961468,1.0,-0.03760481,0.10951184490351985,0.10951184490351985,,,2026-03-20,14.834185,14.93282
64,SH600000,0.0707162112111418,1.0,0.018211842,0.052504369627889846,0.052504369627889846,SH600000,浦发银行,2026-03-20,4.1532445,4.262396
65,SZ000858,0.0706551124751215,1.0,0.011072993,0.059582119196618086,0.059582119196618086,,,2026-03-20,19.185085,19.42046
66,SH600674,0.0702766366930305,1.0,0.011806846,0.05846979102805247,0.05846979102805247,SH600674,川投能源,2026-03-20,68.05539,69.21588
