,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,SH601825,0.096873180647683,0.5,0.0,0.096873180647683,0.096873180647683,SH601825,沪农商行,2026-04-16,0.14037555,0.1426793
1,SZ002074,0.0855506428288946,0.5,-0.007202506,0.09275314889426325,0.09275314889426325,,,2026-04-16,3.8323045,3.84283
2,SZ300014,0.0783597291023032,1.0,-0.012735903,0.09109563236539524,0.09109563236539524,,,2026-04-16,12.596025,12.596169
3,SZ000983,0.0264578901934156,0.5,-0.006313324,0.032771214168024976,0.032771214168024976,,,2026-04-16,7.3767815,7.3996215
4,SZ300476,0.0202051317144956,1.0,0.050797105,-0.030591973121014655,0.030591973121014655,,,2026-04-16,15.690306,16.813766
5,SZ000938,0.0201002955119951,1.0,0.025583863,-0.005483567746366717,0.005483567746366717,,,2026-04-16,0.38050926,0.40039027
6,SZ002422,0.0186054911365658,1.0,-0.03604096,0.054646452878966925,0.054646452878966925,,,2026-04-16,0.22917943,0.2288579
7,SH601988,0.0141801702587758,1.0,0.022803426,-0.008623255530103595,0.008623255530103595,SH601988,中国银行,2026-04-16,2.6822612,2.7534611
8,SH600741,0.0088928989830502,1.0,-0.011747718,0.02064061684041104,0.02064061684041104,SH600741,华域汽车,2026-04-16,26.239485,26.200941
9,SZ000963,0.0062726314324532,1.0,-0.0005812049,0.006853836323658034,0.006853836323658034,,,2026-04-16,14.733878,14.768074
10,SH601939,0.0056973404629947,1.0,0.03364563,-0.0279482894198178,0.0279482894198178,SH601939,建设银行,2026-04-16,0.80332416,0.83347523
11,SZ002415,0.0053900824224267,1.0,0.041656613,-0.03626653092748785,0.03626653092748785,,,2026-04-16,2.799779,2.9823322
12,SH600887,0.0030647013064025,0.5,0.0047290325,-0.001664331210076992,0.001664331210076992,SH600887,伊利股份,2026-04-16,72.69104,73.20678
13,SH600919,0.0021247533155698,0.5,0.017108202,-0.01498344866502102,0.01498344866502102,SH600919,江苏银行,2026-04-16,0.3718026,0.37834457
14,SH600845,0.002024717361447,1.0,-0.0043509007,0.006375618011471414,0.006375618011471414,SH600845,宝信软件,2026-04-16,36.48711,36.870068
15,SH601288,0.001442386199404,0.5,0.018951297,-0.01750891060693145,0.01750891060693145,SH601288,农业银行,2026-04-16,4.8688865,4.984489
