,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,SZ000333,0.0354508246995194,1.0,-0.00782454,0.04327536483776403,0.04327536483776403,,,2026-04-30,1.4342263,1.4438759
1,SZ002236,0.0341267998117781,1.0,0.0021859407,0.03194085906928543,0.03194085906928543,,,2026-04-30,24.360506,24.440414
2,SH600926,0.0304467619649185,1.0,-0.014406025,0.04485278737461698,0.04485278737461698,SH600926,杭州银行,2026-04-30,0.27585623,0.27705675
3,SH601009,0.0279822700430201,1.0,-0.008715987,0.036698257248525476,0.036698257248525476,SH601009,南京银行,2026-04-30,1.6113392,1.6169367
4,SZ002179,0.0269927128459169,1.0,-0.014796734,0.04178944670211807,0.04178944670211807,,,2026-04-30,4.040017,4.0487485
5,SH601728,0.0229583361176575,1.0,0.006934881,0.016023454907330353,0.016023454907330353,SH601728,中国电信,2026-04-30,0.23402978,0.23609589
6,SH600919,0.0224848763412576,1.0,-0.003719449,0.026204325384531525,0.026204325384531525,SH600919,江苏银行,2026-04-30,0.38611016,0.38907102
7,SH601838,0.0213205479644659,1.0,-0.0128676295,0.03418817749251156,0.03418817749251156,SH601838,成都银行,2026-04-30,0.38039103,0.38190836
8,SH601288,0.0210836023755781,1.0,0.0012996197,0.019783982700895483,0.019783982700895483,SH601288,农业银行,2026-04-30,4.736151,4.7760663
9,SH600377,0.0188944910078751,1.0,-0.006522715,0.02541720609958042,0.02541720609958042,SH600377,宁沪高速,2026-04-30,2.9356527,2.9525654
10,SH600023,0.0186311729786903,1.0,0.013888955,0.004742217862418328,0.004742217862418328,SH600023,浙能电力,2026-04-30,0.29218405,0.2987785
11,SH601995,0.0145920956724644,1.0,-0.0070067644,0.02159886008439067,0.02159886008439067,SH601995,中金公司,2026-04-30,0.025842734,0.025965182
12,SZ000895,0.0137041305607867,1.0,-0.017678022,0.03138215294543026,0.03138215294543026,,,2026-04-30,67.868866,67.67364
13,SH600030,0.0135335935161274,1.0,-0.0094819665,0.023015560011641317,0.023015560011641317,SH600030,中信证券,2026-04-30,48.24336,48.59199
14,SZ002371,0.0122689241215212,1.0,0.012451172,-0.00018224775347880015,0.00018224775347880015,,,2026-04-30,6.5333395,6.6694403
15,SH601988,0.0112994877288069,1.0,-0.0033898354,0.014689323086472916,0.014689323086472916,SH601988,中国银行,2026-04-30,2.6525862,2.6764197
16,SZ002415,0.0106383083623196,1.0,-0.002213478,0.012851786450698507,0.012851786450698507,,,2026-04-30,3.0457096,3.0803974
17,SH600845,0.0103412118201331,1.0,-0.0008419156,0.011183127427585492,0.011183127427585492,SH600845,宝信软件,2026-04-30,38.20642,38.444553
18,SZ000876,0.0084259462706854,1.0,0.007992983,0.00043296340630551676,0.00043296340630551676,,,2026-04-30,11.073788,11.225439
19,SH603019,0.0062380536893088,1.0,-0.010529697,0.01676775063068453,0.01676775063068453,SH603019,中科曙光,2026-04-30,28.644695,28.644194
20,SH601939,0.0053115932418833,1.0,-0.009406984,0.014718577094269774,0.014718577094269774,SH601939,建设银行,2026-04-30,0.83640367,0.8394391
21,SH600941,0.005055175102804,1.0,-0.007935822,0.012990997112844283,0.012990997112844283,SH600941,中国移动,2026-04-30,0.042353917,0.04225056
22,SZ300628,0.0032225295318286,1.0,0.007605672,-0.004383142350800794,0.004383142350800794,,,2026-04-30,0.928656,0.9384969
23,SH601077,0.002391036833152,1.0,-0.0018939972,0.004285034025534812,0.004285034025534812,SH601077,渝农商行,2026-04-30,0.17569849,0.17648381
24,SZ000166,0.0007368789770618,1.0,-0.0052980185,0.006034897432567171,0.006034897432567171,,,2026-04-30,0.030884521,0.031074833
25,SH601456,0.0004512006286203,1.0,-0.0029879808,0.003439181471210632,0.003439181471210632,SH601456,国联民生,2026-04-30,0.27831596,0.27924347
26,SH600900,0.0001878885912875,1.0,-0.0055270195,0.0057149080920199215,0.0057149080920199215,SH600900,长江电力,2026-04-30,10.238214,10.237961
27,SH601059,8.40753762027717e-05,1.0,-0.002895236,0.0029793113915225957,0.0029793113915225957,SH601059,信达证券,2026-04-30,0.12394454,0.12417193
