datetime,instrument,score,exp_name,rid,real_label,error,abs_error
2026-05-08,SH600000,-0.044115197,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260508_14,758bfcc5e6d744f8b9baba0925faac57,,,
2026-05-08,SZ000596,-0.011852928,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260508_14,758bfcc5e6d744f8b9baba0925faac57,,,
2026-05-08,SZ000568,-0.027265163,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260508_14,758bfcc5e6d744f8b9baba0925faac57,,,
2026-05-08,SZ000538,-0.044835657,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260508_14,758bfcc5e6d744f8b9baba0925faac57,,,
2026-05-08,SZ000425,-0.050528254,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260508_14,758bfcc5e6d744f8b9baba0925faac57,,,
2026-05-08,SZ000408,-0.047294356,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260508_14,758bfcc5e6d744f8b9baba0925faac57,,,
2026-05-08,SZ000338,0.14891209,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260508_14,758bfcc5e6d744f8b9baba0925faac57,,,
2026-05-08,SZ000617,-0.038032055,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260508_14,758bfcc5e6d744f8b9baba0925faac57,,,
2026-05-08,SZ000333,0.027658671,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260508_14,758bfcc5e6d744f8b9baba0925faac57,,,
2026-05-08,SZ000166,0.008471096,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260508_14,758bfcc5e6d744f8b9baba0925faac57,,,
2026-05-08,SZ000157,-0.038140662,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260508_14,758bfcc5e6d744f8b9baba0925faac57,,,
2026-05-08,SZ000100,-0.03821833,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260508_14,758bfcc5e6d744f8b9baba0925faac57,,,
2026-05-08,SZ000063,0.0039085266,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260508_14,758bfcc5e6d744f8b9baba0925faac57,,,
2026-05-08,SZ000002,-0.021777377,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260508_14,758bfcc5e6d744f8b9baba0925faac57,,,
2026-05-08,SZ000001,-0.010952534,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260508_14,758bfcc5e6d744f8b9baba0925faac57,,,
2026-05-08,SZ000301,-0.005543311,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260508_14,758bfcc5e6d744f8b9baba0925faac57,,,
2026-05-08,SZ000625,-0.047906086,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260508_14,758bfcc5e6d744f8b9baba0925faac57,,,
2026-05-08,SZ000630,0.023022663,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260508_14,758bfcc5e6d744f8b9baba0925faac57,,,
