datetime,instrument,score,exp_name,rid,real_label,error,abs_error
2026-05-19,SH600000,-0.04127545867406666,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260519_17,6df053b72af84f72b2a543c088d2b923,,,
2026-05-19,SZ000596,0.0007129000298308507,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260519_17,6df053b72af84f72b2a543c088d2b923,,,
2026-05-19,SZ000568,-0.0029940560212589956,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260519_17,6df053b72af84f72b2a543c088d2b923,,,
2026-05-19,SZ000538,-0.020640930095245452,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260519_17,6df053b72af84f72b2a543c088d2b923,,,
2026-05-19,SZ000425,-0.017954212912246158,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260519_17,6df053b72af84f72b2a543c088d2b923,,,
2026-05-19,SZ000408,0.011709263491405709,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260519_17,6df053b72af84f72b2a543c088d2b923,,,
2026-05-19,SZ000338,0.09111341098696177,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260519_17,6df053b72af84f72b2a543c088d2b923,,,
2026-05-19,SZ000617,0.0028018216572158893,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260519_17,6df053b72af84f72b2a543c088d2b923,,,
2026-05-19,SZ000333,0.01758727501057957,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260519_17,6df053b72af84f72b2a543c088d2b923,,,
2026-05-19,SZ000166,-0.012876278321749155,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260519_17,6df053b72af84f72b2a543c088d2b923,,,
2026-05-19,SZ000157,-0.0007890603680865951,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260519_17,6df053b72af84f72b2a543c088d2b923,,,
2026-05-19,SZ000100,-0.027794416863938184,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260519_17,6df053b72af84f72b2a543c088d2b923,,,
2026-05-19,SZ000063,0.030951929696918786,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260519_17,6df053b72af84f72b2a543c088d2b923,,,
2026-05-19,SZ000002,-0.020822324408613015,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260519_17,6df053b72af84f72b2a543c088d2b923,,,
2026-05-19,SZ000001,-0.01602817940830325,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260519_17,6df053b72af84f72b2a543c088d2b923,,,
2026-05-19,SZ000301,0.0436425085684145,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260519_17,6df053b72af84f72b2a543c088d2b923,,,
2026-05-19,SZ000625,0.005880323809801621,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260519_17,6df053b72af84f72b2a543c088d2b923,,,
2026-05-19,SZ000630,0.005735721239016245,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260519_17,6df053b72af84f72b2a543c088d2b923,,,
2026-05-19,SZ000651,0.004058848184440259,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260519_17,6df053b72af84f72b2a543c088d2b923,,,
