datetime,instrument,score,exp_name,rid,real_label,error,abs_error
2026-05-26,SH600000,-0.016893333142456553,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260526_18,ab63c9584df34ede895dae458365dffa,,,
2026-05-26,SH601127,-0.05928793177008629,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH601136,-0.023932868614792824,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH601138,0.10081606358289719,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH601166,-0.03335212916135788,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH601169,-0.05309836193919182,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH601186,-0.043816689401865005,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH601117,-0.017844993621110916,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH601211,-0.04385204613208771,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH601229,-0.048875339329242706,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH601236,-0.051793746650218964,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH601238,-0.041292428970336914,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH601288,-0.03958036005496979,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH601298,-0.02162153273820877,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH601318,-0.03841948136687279,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH601225,-0.03813513368368149,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH601111,-0.009569767862558365,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH601100,0.037215013056993484,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH601088,-0.03387083485722542,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH600930,0.001492808572947979,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH600938,-0.0058379340916872025,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH600941,-0.007237707264721394,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH600958,0.000104549340903759,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH600989,0.17016808688640594,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
2026-05-26,SH600999,0.04148026555776596,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260526_16,f62bed45aecc40bdb6775a8877c89bdd,,,
